"Date"	"Area"	"Box"	"Chick_ID"	"Ring"	"Tarsus"	"Mass"	"Order"	"Treatment"	"Playback_ID"	"Group_size"	"Beg_rest"	"Jump_rest"	"Gape_rest"	"Look_rest"	"Shift_rest"	"Beg_play"	"Jump_play"	"Gape_play"	"Look_play"	"Shift_play"
"162"	2019-06-16	"WAT"	"WAT_8X"	"1 line"	"DC17542"	20.4	14.6	2	"Pied"	"p9"	5	0	0	0	0	0	3	1	1	0	0
"163"	2019-06-16	"VIC"	"VIC_82"	"no dot"	"DC17785"	19.7	10.9	1	"Pied"	"p3"	6	0	0	0	0	0	0	0	0	0	0
"164"	2019-06-16	"VIC"	"VIC_82"	"1 dot"	"DC17786"	20	10.6	1	"Pied"	"p3"	6	0	0	0	0	0	0	0	0	0	0
"165"	2019-06-16	"VIC"	"VIC_82"	"2 dot"	"DC17787"	19.5	10.7	1	"Pied"	"p3"	6	0	0	0	0	0	0	0	0	0	0
"166"	2019-06-16	"VIC"	"VIC_82"	"3 dot"	"DC17788"	19.5	11.6	1	"Pied"	"p3"	6	0	0	0	0	0	0	0	0	0	0
"167"	2019-06-16	"VIC"	"VIC_82"	"4 dot"	"DC17789"	20	10.4	1	"Pied"	"p3"	6	0	0	0	0	0	0	0	0	0	0
"168"	2019-06-16	"VIC"	"VIC_82"	"1 line"	"DC17790"	19.4	10	1	"Pied"	"p3"	6	0	0	0	0	0	0	0	0	0	0
"169"	2019-06-16	"VIC"	"VIC_82"	"no dot"	"DC17785"	19.7	10.9	2	"Collared"	"c4"	6	0	0	0	0	0	0	0	0	0	0
"170"	2019-06-16	"VIC"	"VIC_82"	"1 dot"	"DC17786"	20	10.6	2	"Collared"	"c4"	6	0	0	0	0	0	0	0	0	0	0
"171"	2019-06-16	"VIC"	"VIC_82"	"2 dot"	"DC17787"	19.5	10.7	2	"Collared"	"c4"	6	0	0	0	0	0	0	0	0	0	0
"172"	2019-06-16	"VIC"	"VIC_82"	"3 dot"	"DC17788"	19.5	11.6	2	"Collared"	"c4"	6	0	0	0	0	0	0	0	0	0	0
"173"	2019-06-16	"VIC"	"VIC_82"	"4 dot"	"DC17789"	20	10.4	2	"Collared"	"c4"	6	0	0	0	0	0	0	0	0	0	0
"174"	2019-06-16	"VIC"	"VIC_82"	"1 line"	"DC17790"	19.4	10	2	"Collared"	"c4"	6	0	0	0	0	0	0	0	0	0	0
"175"	2019-06-16	"VIC"	"VIC_41"	"no dot"	"DC17712"	19.7	12.8	1	"Collared"	"c8"	6	0	0	0	0	0	0	0	0	0	0
"176"	2019-06-16	"VIC"	"VIC_41"	"1 dot"	"DC17714"	19.4	13.2	1	"Collared"	"c8"	6	0	0	0	0	2	0	0	0	0	0
"177"	2019-06-16	"VIC"	"VIC_41"	"2 dot"	"DC17715"	19.8	14.1	1	"Collared"	"c8"	6	0	0	0	0	0	0	0	0	1	0
"178"	2019-06-16	"VIC"	"VIC_41"	"3 dot"	"DC17716"	19.7	13.6	1	"Collared"	"c8"	6	0	0	0	0	0	0	0	0	0	0
"179"	2019-06-16	"VIC"	"VIC_41"	"4 dot"	"DC17717"	19.9	14.8	1	"Collared"	"c8"	6	0	0	0	0	0	0	0	0	0	0
"180"	2019-06-16	"VIC"	"VIC_41"	"1 line"	"DC17718"	19.3	14	1	"Collared"	"c8"	6	0	0	0	0	0	0	0	0	0	0
"181"	2019-06-16	"VIC"	"VIC_41"	"no dot"	"DC17712"	19.7	12.8	2	"Pied"	"p10"	6	0	0	0	0	0	0	0	0	0	0
"182"	2019-06-16	"VIC"	"VIC_41"	"1 dot"	"DC17714"	19.4	13.2	2	"Pied"	"p10"	6	0	0	0	0	0	0	0	0	0	0
"183"	2019-06-16	"VIC"	"VIC_41"	"2 dot"	"DC17715"	19.8	14.1	2	"Pied"	"p10"	6	0	0	0	1	0	0	0	0	1	0
"184"	2019-06-16	"VIC"	"VIC_41"	"3 dot"	"DC17716"	19.7	13.6	2	"Pied"	"p10"	6	0	0	0	0	0	0	0	0	0	0
"185"	2019-06-16	"VIC"	"VIC_41"	"4 dot"	"DC17717"	19.9	14.8	2	"Pied"	"p10"	6	0	0	0	0	0	0	0	0	0	0
"186"	2019-06-16	"VIC"	"VIC_41"	"1 line"	"DC17718"	19.3	14	2	"Pied"	"p10"	6	0	0	0	0	0	0	0	0	0	0
"187"	2019-06-16	"VIC"	"VIC_1C"	"no dot"	"DC17544"	19.3	14.6	1	"Pied"	"p2"	5	0	0	0	0	0	0	0	0	0	0
"188"	2019-06-16	"VIC"	"VIC_1C"	"1 dot"	"DC17545"	20.1	15.6	1	"Pied"	"p2"	5	0	0	0	0	0	0	0	0	0	0
"189"	2019-06-16	"VIC"	"VIC_1C"	"2 dot"	"DC17546"	20	15.3	1	"Pied"	"p2"	5	0	0	0	0	0	0	0	0	0	0
"190"	2019-06-16	"VIC"	"VIC_1C"	"3 dot"	"DC17547"	19.9	14.8	1	"Pied"	"p2"	5	0	0	0	0	0	0	0	0	0	0
"191"	2019-06-16	"VIC"	"VIC_1C"	"1 line"	"DC17548"	19.6	13.4	1	"Pied"	"p2"	5	0	0	0	0	0	0	0	0	0	0
"192"	2019-06-16	"VIC"	"VIC_1C"	"no dot"	"DC17544"	19.3	14.6	2	"Collared"	"c2"	5	0	0	0	0	0	0	0	1	0	0
"193"	2019-06-16	"VIC"	"VIC_1C"	"1 dot"	"DC17545"	20.1	15.6	2	"Collared"	"c2"	5	0	0	0	0	0	0	0	0	0	0
"194"	2019-06-16	"VIC"	"VIC_1C"	"2 dot"	"DC17546"	20	15.3	2	"Collared"	"c2"	5	0	0	0	0	0	1	0	0	0	0
"195"	2019-06-16	"VIC"	"VIC_1C"	"3 dot"	"DC17547"	19.9	14.8	2	"Collared"	"c2"	5	0	0	0	1	0	0	0	0	0	0
"196"	2019-06-16	"VIC"	"VIC_1C"	"1 line"	"DC17548"	19.6	13.4	2	"Collared"	"c2"	5	0	0	0	0	0	34	3	0	1	0
"197"	2019-06-17	"RYD"	"RYD_K1"	"no dot"	"DC17163"	19.3	13.6	1	"Collared"	"c5"	8	0	0	0	0	0	0	0	0	0	0
"198"	2019-06-17	"RYD"	"RYD_K1"	"1 dot"	"DC17164"	19.6	13.3	1	"Collared"	"c5"	8	0	0	0	0	0	0	0	0	0	0
"199"	2019-06-17	"RYD"	"RYD_K1"	"2 dot"	"DC17165"	19.1	13.2	1	"Collared"	"c5"	8	0	0	0	0	0	1	1	0	1	0
"200"	2019-06-17	"RYD"	"RYD_K1"	"3 dot"	"DC17166"	19.7	13.4	1	"Collared"	"c5"	8	0	0	0	0	0	0	0	0	0	0
"201"	2019-06-17	"RYD"	"RYD_K1"	"4 dot"	"DC17167"	18.9	12.1	1	"Collared"	"c5"	8	0	0	0	0	0	7	0	0	0	0
"202"	2019-06-17	"RYD"	"RYD_K1"	"1 line b/f"	"DC17168"	19.6	14.2	1	"Collared"	"c5"	8	0	0	0	0	0	0	0	0	0	0
"203"	2019-06-17	"RYD"	"RYD_K1"	"1 line r/l"	"DC17169"	19.8	14	1	"Collared"	"c5"	8	0	0	0	0	0	1	0	0	0	0
"204"	2019-06-17	"RYD"	"RYD_K1"	"1 cross"	"DC17170"	19.4	14.3	1	"Collared"	"c5"	8	0	0	0	0	0	0	0	0	0	0
"205"	2019-06-17	"RYD"	"RYD_K1"	"no dot"	"DC17163"	19.3	13.6	2	"Pied"	"p5"	8	0	0	0	0	0	14	0	0	0	0
"206"	2019-06-17	"RYD"	"RYD_K1"	"1 dot"	"DC17164"	19.6	13.3	2	"Pied"	"p5"	8	0	0	0	0	0	0	0	0	1	0
"207"	2019-06-17	"RYD"	"RYD_K1"	"2 dot"	"DC17165"	19.1	13.2	2	"Pied"	"p5"	8	0	0	0	0	0	8	0	0	0	0
"208"	2019-06-17	"RYD"	"RYD_K1"	"3 dot"	"DC17166"	19.7	13.4	2	"Pied"	"p5"	8	0	0	0	0	0	0	0	0	0	0
"209"	2019-06-17	"RYD"	"RYD_K1"	"4 dot"	"DC17167"	18.9	12.1	2	"Pied"	"p5"	8	0	0	0	0	0	13	0	0	0	0
"210"	2019-06-17	"RYD"	"RYD_K1"	"1 line b/f"	"DC17168"	19.6	14.2	2	"Pied"	"p5"	8	0	0	0	0	0	0	0	0	0	0
"211"	2019-06-17	"RYD"	"RYD_K1"	"1 line r/l"	"DC17169"	19.8	14	2	"Pied"	"p5"	8	0	0	0	0	0	3	0	0	0	0
"212"	2019-06-17	"RYD"	"RYD_K1"	"1 cross"	"DC17170"	19.4	14.3	2	"Pied"	"p5"	8	0	0	0	0	0	1	0	0	0	0
"213"	2019-06-17	"RYD"	"RYD_D5"	"no dot"	"DC17736"	19.5	14.1	1	"Pied"	"p10"	3	0	0	0	0	0	3	0	0	0	0
"214"	2019-06-17	"RYD"	"RYD_D5"	"1 dot"	"DC17737"	19.2	13	1	"Pied"	"p10"	3	0	0	0	0	0	0	0	0	0	0
"215"	2019-06-17	"RYD"	"RYD_D5"	"2 dot"	"DC17735"	20.1	13.8	1	"Pied"	"p10"	3	0	0	0	0	0	0	0	0	0	0
"216"	2019-06-17	"RYD"	"RYD_D5"	"no dot"	"DC17736"	19.5	14.1	2	"Collared"	"c9"	3	5	0	0	0	0	3	0	0	0	0
"217"	2019-06-17	"RYD"	"RYD_D5"	"1 dot"	"DC17737"	19.2	13	2	"Collared"	"c9"	3	0	0	0	0	0	4	1	0	0	0
"218"	2019-06-17	"RYD"	"RYD_D5"	"2 dot"	"DC17735"	20.1	13.8	2	"Collared"	"c9"	3	0	0	0	0	0	0	0	0	0	0
"219"	2019-06-17	"RYD"	"RYD_I2"	"no dot"	"DC17730"	20.5	15.7	1	"Collared"	"c7"	1	0	0	0	0	0	0	0	0	0	0
"220"	2019-06-17	"RYD"	"RYD_I2"	"no dot"	"DC17730"	20.5	15.7	2	"Pied"	"p2"	1	0	0	0	0	0	0	0	0	0	0
"221"	2019-06-17	"ISG"	"ISG_3"	"no dot"	"DC17911"	18.7	14.1	1	"Pied"	"p1"	6	0	0	0	0	0	0	0	0	0	2
"222"	2019-06-17	"ISG"	"ISG_3"	"1 dot"	"DC17912"	19.3	15.2	1	"Pied"	"p1"	6	0	0	0	0	0	0	0	0	0	0
"223"	2019-06-17	"ISG"	"ISG_3"	"2 dot"	"DC17913"	19.7	15.1	1	"Pied"	"p1"	6	0	0	0	0	0	0	0	0	0	0
"224"	2019-06-17	"ISG"	"ISG_3"	"3 dot"	"DC17914"	19.8	14.7	1	"Pied"	"p1"	6	0	0	0	0	0	0	0	1	0	0
"225"	2019-06-17	"ISG"	"ISG_3"	"4 dot"	"DC17915"	18.9	14.4	1	"Pied"	"p1"	6	0	0	0	0	0	0	0	0	0	0
"226"	2019-06-17	"ISG"	"ISG_3"	"1 line"	"DC17916"	19	14.8	1	"Pied"	"p1"	6	0	0	0	0	0	0	0	0	2	0
"227"	2019-06-17	"ISG"	"ISG_3"	"no dot"	"DC17911"	18.7	14.1	2	"Collared"	"c8"	6	0	0	0	0	1	0	0	0	0	0
"228"	2019-06-17	"ISG"	"ISG_3"	"1 dot"	"DC17912"	19.3	15.2	2	"Collared"	"c8"	6	0	0	1	0	0	7	0	0	1	9
"229"	2019-06-17	"ISG"	"ISG_3"	"2 dot"	"DC17913"	19.7	15.1	2	"Collared"	"c8"	6	0	0	0	0	0	0	0	0	2	0
"230"	2019-06-17	"ISG"	"ISG_3"	"3 dot"	"DC17914"	19.8	14.7	2	"Collared"	"c8"	6	5	0	0	1	0	0	0	0	2	0
"231"	2019-06-17	"ISG"	"ISG_3"	"4 dot"	"DC17915"	18.9	14.4	2	"Collared"	"c8"	6	0	0	0	0	0	2	0	0	0	0
"232"	2019-06-17	"ISG"	"ISG_3"	"1 line"	"DC17916"	19	14.8	2	"Collared"	"c8"	6	0	0	0	0	0	0	0	0	0	0
"233"	2019-06-17	"PIK"	"PIK_13"	"no dot"	"DD65123"	20	15.3	1	"Collared"	"c6"	6	0	0	0	0	0	0	0	0	0	0
"234"	2019-06-17	"PIK"	"PIK_13"	"1 dot"	"DC17550"	20	14.9	1	"Collared"	"c6"	6	0	0	0	0	0	0	0	0	0	0
"235"	2019-06-17	"PIK"	"PIK_13"	"2 dot"	"DC17551"	20.3	15.3	1	"Collared"	"c6"	6	0	0	0	0	0	0	0	0	1	0
"236"	2019-06-17	"PIK"	"PIK_13"	"3 dot"	"DC17552"	20.2	15.5	1	"Collared"	"c6"	6	0	0	0	0	0	0	0	0	0	0
"237"	2019-06-17	"PIK"	"PIK_13"	"4 dot"	"DC17553"	20.2	15	1	"Collared"	"c6"	6	0	0	0	0	0	0	0	0	0	0
"238"	2019-06-17	"PIK"	"PIK_13"	"1 line"	"DC17554"	20	15.1	1	"Collared"	"c6"	6	0	0	0	0	0	0	0	0	0	0
"239"	2019-06-17	"PIK"	"PIK_13"	"no dot"	"DD65123"	20	15.3	2	"Pied"	"p9"	6	0	0	0	0	0	0	0	0	0	0
"240"	2019-06-17	"PIK"	"PIK_13"	"1 dot"	"DC17550"	20	14.9	2	"Pied"	"p9"	6	0	0	0	0	19	4	0	1	0	8
"241"	2019-06-17	"PIK"	"PIK_13"	"2 dot"	"DC17551"	20.3	15.3	2	"Pied"	"p9"	6	0	0	0	1	1	0	0	0	2	5
"242"	2019-06-17	"PIK"	"PIK_13"	"3 dot"	"DC17552"	20.2	15.5	2	"Pied"	"p9"	6	0	0	0	0	0	0	0	0	0	0
"243"	2019-06-17	"PIK"	"PIK_13"	"4 dot"	"DC17553"	20.2	15	2	"Pied"	"p9"	6	0	0	0	0	0	0	0	0	0	0
"244"	2019-06-17	"PIK"	"PIK_13"	"1 line"	"DC17554"	20	15.1	2	"Pied"	"p9"	6	0	0	0	0	0	0	0	0	0	0
"245"	2019-06-18	"ISG"	"ISG_24"	"no dot"	"DC17556"	20.3	14.1	1	"Pied"	"p9"	2	0	0	0	0	0	11	2	0	2	0
"246"	2019-06-18	"ISG"	"ISG_24"	"1 dot"	"DC17555"	20	14.2	1	"Pied"	"p9"	2	0	0	0	0	0	13	0	0	0	7
"247"	2019-06-18	"ISG"	"ISG_24"	"no dot"	"DC17556"	20.3	14.1	2	"Collared"	"c4"	2	8	1	0	1	0	1	1	0	1	0
"248"	2019-06-18	"ISG"	"ISG_24"	"1 dot"	"DC17555"	20	14.2	2	"Collared"	"c4"	2	29	1	1	0	18	20	0	0	0	12
"249"	2019-06-18	"RYD"	"RYD_4"	"no dot"	"DC17149"	19.5	13.3	1	"Collared"	"c3"	2	0	0	0	0	0	3	0	0	0	4
"250"	2019-06-18	"RYD"	"RYD_4"	"1 dot"	"DC17799"	19.4	13.3	1	"Collared"	"c3"	2	0	0	0	1	8	22	0	0	1	13
"251"	2019-06-18	"RYD"	"RYD_4"	"no dot"	"DC17149"	19.5	13.3	2	"Pied"	"p3"	2	9	0	0	1	6	8	0	0	0	11
"252"	2019-06-18	"RYD"	"RYD_4"	"1 dot"	"DC17799"	19.4	13.3	2	"Pied"	"p3"	2	35	0	1	3	8	35	0	2	0	10
"253"	2019-06-18	"VIC"	"VIC_16"	"no dot"	"DC17126"	19.5	14.9	1	"Pied"	"p4"	7	0	0	0	0	1	16	0	1	2	1
"254"	2019-06-18	"VIC"	"VIC_16"	"1 dot"	"DC17128"	19.3	15.3	1	"Pied"	"p4"	7	0	0	0	0	0	1	0	0	1	0
"255"	2019-06-18	"VIC"	"VIC_16"	"2 dot"	"DC17129"	20	14.5	1	"Pied"	"p4"	7	0	0	0	0	0	0	0	0	0	0
"256"	2019-06-18	"VIC"	"VIC_16"	"3 dot"	"DC17130"	19.5	15.4	1	"Pied"	"p4"	7	0	0	0	0	0	3	0	0	0	0
"257"	2019-06-18	"VIC"	"VIC_16"	"4 dot"	"DC17131"	19.6	14.8	1	"Pied"	"p4"	7	0	0	0	0	0	0	0	0	0	0
"258"	2019-06-18	"VIC"	"VIC_16"	"1 line"	"DC17132"	19.9	15	1	"Pied"	"p4"	7	0	0	1	0	0	0	0	0	0	0
"259"	2019-06-18	"VIC"	"VIC_16"	"1 cross"	"DC17133"	18.7	11.7	1	"Pied"	"p4"	7	0	0	0	0	0	14	0	0	0	0
"260"	2019-06-18	"VIC"	"VIC_16"	"no dot"	"DC17126"	19.5	14.9	2	"Collared"	"c10"	7	25	0	0	2	0	20	0	0	1	0
"261"	2019-06-18	"VIC"	"VIC_16"	"1 dot"	"DC17128"	19.3	15.3	2	"Collared"	"c10"	7	0	0	0	1	0	0	0	0	1	0
"262"	2019-06-18	"VIC"	"VIC_16"	"2 dot"	"DC17129"	20	14.5	2	"Collared"	"c10"	7	0	0	0	0	0	4	0	0	1	0
"263"	2019-06-18	"VIC"	"VIC_16"	"3 dot"	"DC17130"	19.5	15.4	2	"Collared"	"c10"	7	0	0	0	0	0	0	0	0	0	0
"264"	2019-06-18	"VIC"	"VIC_16"	"4 dot"	"DC17131"	19.6	14.8	2	"Collared"	"c10"	7	0	0	0	0	0	0	0	0	0	0
"265"	2019-06-18	"VIC"	"VIC_16"	"1 line"	"DC17132"	19.9	15	2	"Collared"	"c10"	7	0	0	0	0	0	0	0	0	0	0
"266"	2019-06-18	"VIC"	"VIC_16"	"1 cross"	"DC17133"	18.7	11.7	2	"Collared"	"c10"	7	7	0	0	0	0	27	0	1	1	0
"267"	2019-06-18	"VIC"	"VIC_34"	"no dot"	"DC17122"	19.9	13.5	1	"Collared"	"c10"	1	0	0	0	0	0	0	0	0	0	0
"268"	2019-06-18	"VIC"	"VIC_34"	"no dot"	"DC17122"	19.9	13.5	2	"Pied"	"p10"	1	0	0	0	0	0	0	0	0	0	0
"269"	2019-06-18	"VIC"	"VIC_E2"	"no dot"	"DC17110"	20.3	13.4	1	"Pied"	"p7"	1	0	0	0	0	0	0	0	0	0	0
"270"	2019-06-18	"VIC"	"VIC_E2"	"no dot"	"DC17110"	20.3	13.4	2	"Collared"	"c1"	1	0	0	0	0	0	0	0	0	0	0
"271"	2019-06-18	"RAL"	"RAL_C13"	"no dot"	"DC17934"	19.3	14.3	1	"Collared"	"c2"	7	0	0	0	0	0	0	0	0	0	0
"272"	2019-06-18	"RAL"	"RAL_C13"	"1 dot"	"DC17935"	19.8	14	1	"Collared"	"c2"	7	0	0	0	0	0	0	0	0	0	0
"273"	2019-06-18	"RAL"	"RAL_C13"	"2 dot"	"DC17936"	19.1	14.6	1	"Collared"	"c2"	7	0	0	0	0	0	0	0	0	0	0
"274"	2019-06-18	"RAL"	"RAL_C13"	"3 dot"	"DC17937"	19.6	15	1	"Collared"	"c2"	7	0	0	0	0	0	0	0	0	0	0
"275"	2019-06-18	"RAL"	"RAL_C13"	"4 dot"	"DC17938"	19	14.6	1	"Collared"	"c2"	7	0	0	0	0	0	0	0	0	0	0
"276"	2019-06-18	"RAL"	"RAL_C13"	"1 line"	"DC17939"	18.9	15	1	"Collared"	"c2"	7	0	0	0	0	0	0	0	0	0	0
"277"	2019-06-18	"RAL"	"RAL_C13"	"1 cross"	"DC17940"	18.9	14.2	1	"Collared"	"c2"	7	0	0	0	0	0	0	0	0	0	0
"278"	2019-06-18	"RAL"	"RAL_C13"	"no dot"	"DC17934"	19.3	14.3	2	"Pied"	"p4"	7	0	0	0	0	0	0	0	0	0	0
"279"	2019-06-18	"RAL"	"RAL_C13"	"1 dot"	"DC17935"	19.8	14	2	"Pied"	"p4"	7	0	0	0	0	0	0	0	0	0	0
"280"	2019-06-18	"RAL"	"RAL_C13"	"2 dot"	"DC17936"	19.1	14.6	2	"Pied"	"p4"	7	0	0	0	0	0	0	0	0	0	0
"281"	2019-06-18	"RAL"	"RAL_C13"	"3 dot"	"DC17937"	19.6	15	2	"Pied"	"p4"	7	0	0	0	0	0	0	0	0	0	0
"282"	2019-06-18	"RAL"	"RAL_C13"	"4 dot"	"DC17938"	19	14.6	2	"Pied"	"p4"	7	0	0	0	0	0	0	0	0	0	0
"283"	2019-06-18	"RAL"	"RAL_C13"	"1 line"	"DC17939"	18.9	15	2	"Pied"	"p4"	7	0	0	0	0	3	0	0	0	0	0
"284"	2019-06-18	"RAL"	"RAL_C13"	"1 cross"	"DC17940"	18.9	14.2	2	"Pied"	"p4"	7	0	0	0	0	0	1	0	0	0	0
"285"	2019-06-18	"RAL"	"RAL_N11"	"no dot"	"DC17941"	19.6	16.1	1	"Pied"	"p5"	7	0	0	0	0	0	0	0	0	0	0
"286"	2019-06-18	"RAL"	"RAL_N11"	"1 dot"	"DC17942"	19.6	15.3	1	"Pied"	"p5"	7	0	0	0	0	0	0	0	0	0	0
"287"	2019-06-18	"RAL"	"RAL_N11"	"2 dot"	"DC17943"	19.6	15.5	1	"Pied"	"p5"	7	0	0	0	1	0	0	0	0	1	0
"288"	2019-06-18	"RAL"	"RAL_N11"	"3 dot"	"DC17944"	19.1	15.5	1	"Pied"	"p5"	7	0	0	0	0	0	0	0	0	0	0
"289"	2019-06-18	"RAL"	"RAL_N11"	"4 dot"	"DC17945"	19.1	15.1	1	"Pied"	"p5"	7	0	0	0	0	0	0	0	0	0	0
"290"	2019-06-18	"RAL"	"RAL_N11"	"1 line"	"DC17946"	19	14.9	1	"Pied"	"p5"	7	0	0	0	0	0	0	0	0	0	0
"291"	2019-06-18	"RAL"	"RAL_N11"	"1 cross"	"DC17947"	19.3	14.9	1	"Pied"	"p5"	7	0	0	0	0	0	0	0	0	0	0
"292"	2019-06-18	"RAL"	"RAL_N11"	"no dot"	"DC17941"	19.6	16.1	2	"Collared"	"c6"	7	0	0	0	0	0	0	0	0	1	3
"293"	2019-06-18	"RAL"	"RAL_N11"	"1 dot"	"DC17942"	19.6	15.3	2	"Collared"	"c6"	7	0	0	0	0	0	0	0	0	0	0
"294"	2019-06-18	"RAL"	"RAL_N11"	"2 dot"	"DC17943"	19.6	15.5	2	"Collared"	"c6"	7	0	0	0	1	0	0	0	0	3	0
"295"	2019-06-18	"RAL"	"RAL_N11"	"3 dot"	"DC17944"	19.1	15.5	2	"Collared"	"c6"	7	0	0	0	0	0	0	0	0	0	0
"296"	2019-06-18	"RAL"	"RAL_N11"	"4 dot"	"DC17945"	19.1	15.1	2	"Collared"	"c6"	7	0	0	0	0	0	0	0	0	1	0
"297"	2019-06-18	"RAL"	"RAL_N11"	"1 line"	"DC17946"	19	14.9	2	"Collared"	"c6"	7	0	0	0	0	0	0	0	0	0	0
"298"	2019-06-18	"RAL"	"RAL_N11"	"1 cross"	"DC17947"	19.3	14.9	2	"Collared"	"c6"	7	0	0	0	0	0	0	0	0	0	1
"299"	2019-06-19	"VIC"	"VIC_77"	"no dot"	"DC17137"	19.4	13.2	1	"Collared"	"c9"	1	0	0	0	0	0	0	0	0	0	0
"300"	2019-06-19	"VIC"	"VIC_77"	"no dot"	"DC17137"	19.4	13.2	2	"Pied"	"p8"	1	0	0	0	0	0	0	0	0	0	0
"301"	2019-06-19	"VIC"	"VIC_102"	"no dot"	"DC17837"	19.5	14.3	1	"Pied"	"p2"	6	0	0	0	0	0	0	0	0	0	0
"302"	2019-06-19	"VIC"	"VIC_102"	"1 dot"	"DC17838"	19.1	13.5	1	"Pied"	"p2"	6	0	0	0	0	0	0	0	0	0	0
"303"	2019-06-19	"VIC"	"VIC_102"	"2 dot"	"DC17839"	19.5	14.1	1	"Pied"	"p2"	6	0	0	0	0	0	0	0	0	0	0
"304"	2019-06-19	"VIC"	"VIC_102"	"3 dot"	"DC17840"	19.6	13.7	1	"Pied"	"p2"	6	0	0	0	0	0	0	0	0	0	0
"305"	2019-06-19	"VIC"	"VIC_102"	"1 cross"	"DC17842"	20	14.4	1	"Pied"	"p2"	6	0	0	0	0	0	0	0	0	0	0
"306"	2019-06-19	"VIC"	"VIC_102"	"1 line"	"DC17841"	19.6	13.7	1	"Pied"	"p2"	6	0	0	0	0	0	0	0	0	0	0
"307"	2019-06-19	"VIC"	"VIC_102"	"no dot"	"DC17837"	19.5	14.3	2	"Collared"	"c5"	6	0	0	1	0	0	0	0	0	0	0
"308"	2019-06-19	"VIC"	"VIC_102"	"1 dot"	"DC17838"	19.1	13.5	2	"Collared"	"c5"	6	0	0	0	0	0	0	0	0	0	0
"309"	2019-06-19	"VIC"	"VIC_102"	"2 dot"	"DC17839"	19.5	14.1	2	"Collared"	"c5"	6	0	0	0	0	0	0	0	0	0	0
"310"	2019-06-19	"VIC"	"VIC_102"	"3 dot"	"DC17840"	19.6	13.7	2	"Collared"	"c5"	6	0	0	0	0	0	0	0	0	0	0
"311"	2019-06-19	"VIC"	"VIC_102"	"1 cross"	"DC17842"	20	14.4	2	"Collared"	"c5"	6	0	0	0	0	0	0	0	0	0	0
"312"	2019-06-19	"VIC"	"VIC_102"	"1 line"	"DC17841"	19.6	13.7	2	"Collared"	"c5"	6	0	0	0	0	0	0	0	0	0	0
"313"	2019-06-19	"VIC"	"VIC_105"	"no dot"	"DC17141"	20.5	14.4	1	"Collared"	"c1"	8	0	0	0	0	0	0	0	0	0	0
"314"	2019-06-19	"VIC"	"VIC_105"	"1 dot"	"DC17142"	19.5	12.4	1	"Collared"	"c1"	8	0	0	0	0	0	0	0	0	0	0
"315"	2019-06-19	"VIC"	"VIC_105"	"2 dot"	"DC17143"	20.2	13.3	1	"Collared"	"c1"	8	0	0	0	0	0	0	0	0	0	0
"316"	2019-06-19	"VIC"	"VIC_105"	"3 dot"	"DC17144"	19.9	13.9	1	"Collared"	"c1"	8	0	0	0	0	0	0	0	0	0	0
"317"	2019-06-19	"VIC"	"VIC_105"	"4 dot"	"DC17145"	19.5	13.8	1	"Collared"	"c1"	8	0	0	0	0	0	0	0	0	0	0
"318"	2019-06-19	"VIC"	"VIC_105"	"1 line b/f"	"DC17146"	20.3	13.8	1	"Collared"	"c1"	8	0	0	0	0	0	0	0	0	0	0
"319"	2019-06-19	"VIC"	"VIC_105"	"1 line r/l"	"DC17147"	19.9	13	1	"Collared"	"c1"	8	0	0	0	0	0	0	0	0	0	0
"320"	2019-06-19	"VIC"	"VIC_105"	"1 cross"	"DD65149"	19.8	12.5	1	"Collared"	"c1"	8	0	0	0	0	0	0	0	0	0	0
"321"	2019-06-19	"VIC"	"VIC_105"	"no dot"	"DC17141"	20.5	14.4	2	"Pied"	"p1"	8	0	0	0	0	0	0	0	0	0	0
"322"	2019-06-19	"VIC"	"VIC_105"	"1 dot"	"DC17142"	19.5	12.4	2	"Pied"	"p1"	8	0	0	0	0	0	0	0	0	0	0
"323"	2019-06-19	"VIC"	"VIC_105"	"2 dot"	"DC17143"	20.2	13.3	2	"Pied"	"p1"	8	0	0	0	0	0	0	0	0	0	0
"324"	2019-06-19	"VIC"	"VIC_105"	"3 dot"	"DC17144"	19.9	13.9	2	"Pied"	"p1"	8	0	0	0	0	0	0	0	0	0	0
"325"	2019-06-19	"VIC"	"VIC_105"	"4 dot"	"DC17145"	19.5	13.8	2	"Pied"	"p1"	8	0	0	0	0	0	0	0	0	0	0
"326"	2019-06-19	"VIC"	"VIC_105"	"1 line b/f"	"DC17146"	20.3	13.8	2	"Pied"	"p1"	8	0	0	0	0	0	0	0	0	0	0
"327"	2019-06-19	"VIC"	"VIC_105"	"1 line r/l"	"DC17147"	19.9	13	2	"Pied"	"p1"	8	0	0	0	0	0	0	0	0	0	0
"328"	2019-06-19	"VIC"	"VIC_105"	"1 cross"	"DD65149"	19.8	12.5	2	"Pied"	"p1"	8	0	0	0	0	0	7	0	0	0	0
"329"	2019-06-19	"VIC"	"VIC_2C"	"no dot"	"DC17198"	19.6	14.7	1	"Pied"	"p3"	6	0	0	0	0	0	0	0	0	0	0
"330"	2019-06-19	"VIC"	"VIC_2C"	"1 dot"	"DC17199"	19.4	14.3	1	"Pied"	"p3"	6	0	0	0	0	0	0	0	0	0	0
